"434444776289873920","Fri Feb 14 21:51:20 +0000 2014","@billclinton all you needed was a good pair of snow boots! But you can watch the event here: http://t.co/7Fmq5R5W8z #NoCeilings"
"438511699134795776","Wed Feb 26 03:11:50 +0000 2014","Some of the team from Beijing '95 who declared women's rights are human rights. Great reunion today, more work to do. http://t.co/aMfaWKyRCp"
"439077420495544321","Thu Feb 27 16:39:49 +0000 2014","Some encouraging news today from China's business leaders on stopping the demand for ivory. http://t.co/Ink67HiRt8"
"442340371188568064","Sat Mar 08 16:45:37 +0000 2014","For #IWD2014, I celebrate the work of Eleanor Roosevelt, a courageous advocate for human rights. Her work continues to inspire. #NoCeilings"
"442426026371870720","Sat Mar 08 22:25:59 +0000 2014",".@UN SecGen Ban Ki-moon @phumzileunwomen great to see you for @UN_Women yesterday. Watch here: http://t.co/8uh9uPfF8m http://t.co/cxrVHj2DQH"
"447233637054820352","Sat Mar 22 04:49:42 +0000 2014","The freedom to speak out &amp; to connect is a fundamental right. The people of Turkey deserve that right restored. #TwitterisblockedinTurkey"
"447435839551713280","Sat Mar 22 18:13:11 +0000 2014","Great to be back in Arizona with @SenJohnMcCain &amp; @cindymccain at #CGIU. Looking forward to the weekend @ASU. http://t.co/H8q8Im6FUQ"
"447592667845627904","Sun Mar 23 04:36:22 +0000 2014","Today @CGIU MT @jimmykimmel: @TheEllenShow- 3 Clintons &amp; a Kimmel @BillClinton @ChelseaClinton #selfie http://t.co/YsJP8iNqCj"
"448259775302610944","Tue Mar 25 00:47:13 +0000 2014",".@tulsaeducare @GKFF @2SmallToFail Great day launching #TalkingIsTeachingTulsa.  And, I made some new friends: http://t.co/bX7OmEofSO"
"451047120267919360","Tue Apr 01 17:23:08 +0000 2014","Well, that explains what happened to my iPad! RT @BillClinton: I'm following my leader! http://t.co/uxRSkP9yNl"
"451501362464190464","Wed Apr 02 23:28:07 +0000 2014","A majority of lower wage jobs are held by women. Raising the minimum wage is good for women &amp; for the economy. http://t.co/7UgMrmMIad"
"452130729691201536","Fri Apr 04 17:09:00 +0000 2014","Great to meet the strong &amp; brave young women from #PussyRiot, who refuse to let their voices be silenced in #Russia. http://t.co/7JVkZ9TYx3"
